|ID|CLASE
1247|55283549CEBBE763|INDUSTRIAL
1248|8AD7261184E78BD7|INDUSTRIAL
1249|0CA522FE897A0580|INDUSTRIAL
1250|6FB048E383FC8CE6|PUBLIC
1251|5527766D19040BF1|RETAIL
1252|68364219F942A4A1|INDUSTRIAL
1253|B1583E7AE01E1E3E|PUBLIC
1254|866D4F8C3429804B|INDUSTRIAL
1255|658BDA7D0215DC5E|RESIDENTIAL
1256|4A8A5FF4475DC8A4|INDUSTRIAL
1257|AECF163E771D7B2A|OFFICE
1258|65C35FC583525A68|INDUSTRIAL
1259|5D34C81D5E039A0C|RESIDENTIAL
1260|51B5BD9756F36475|OTHER
1261|2527475AA3EAF006|INDUSTRIAL
1262|AFA4FB416594D4D9|OFFICE
1263|728BA6BD6EAA6AE6|INDUSTRIAL
1264|D62653EBCCD24F24|OFFICE
1265|6CB1C70808C51691|PUBLIC
1266|9E8612929C27E8BD|INDUSTRIAL
1267|51ABA9BF4ED6E558|OTHER
1268|905B3E2E285887A3|OFFICE
1269|62420669D37DA2C1|RETAIL
1270|A5E396F90E38DFB6|INDUSTRIAL
1271|D5137D264B8B723D|RETAIL
1272|6DFDF37A4EA6ABBC|INDUSTRIAL
1273|C8E5B147744EE59C|INDUSTRIAL
1274|B5C3DAF0A1E5E9BD|OTHER
1275|3C6971591091CC45|PUBLIC
1276|2A429C4588092E1A|RETAIL
1277|E0BBA38181C68CB2|INDUSTRIAL
1278|D832F63F155E6638|INDUSTRIAL
1279|772E114A1B20E921|OTHER
1280|452602575C563FB7|INDUSTRIAL
1281|DCF6C0DAA7C6B464|INDUSTRIAL
1282|611418ACEE14D583|PUBLIC
1283|B25584A6A8FD2C6A|OFFICE
1284|086B564D4C713AC5|PUBLIC
1285|9560F572187DB7CB|INDUSTRIAL
1286|E350431B67CFD224|OTHER
1287|1686FB64222578B3|INDUSTRIAL
1288|F9BB7910AA009F18|RESIDENTIAL
1289|C296316F93518377|INDUSTRIAL
1290|42B5560527AE0725|OFFICE
1291|2C0E6F2F3D040825|OFFICE
1292|2EFECB347ABA2A9B|INDUSTRIAL
1293|7686C1E297BFB82A|PUBLIC
1294|04E05D70D2EE7241|PUBLIC
1295|FA816A66911EA157|RETAIL
1296|26DAD76895345B47|RESIDENTIAL
1297|6D50364E4E4E0190|PUBLIC
1298|E3A3496D8B212A96|INDUSTRIAL
1299|061F61D9EA2F62A5|INDUSTRIAL
1300|8EEC463C4D38F62E|INDUSTRIAL
1301|B1AE09B8ACE8E22D|RESIDENTIAL
1302|D64A9EB4426CCB61|RESIDENTIAL
1303|E40F69CC9FF022DB|OFFICE
1304|D539D2FF9BEFC7EA|INDUSTRIAL
1305|5B2166DAF3BD23DE|INDUSTRIAL
1306|BEDEBD21C7AD74A8|PUBLIC
1307|7CA11FF9CAD94C46|RETAIL
1308|6C75CFE41F6A2734|INDUSTRIAL
1309|F04F00FEA77D07AD|INDUSTRIAL
1310|EDDBDE111B72F37C|OFFICE
1311|D4C342EED965AA33|INDUSTRIAL
1312|A402E0B5CF5494C8|AGRICULTURE
1313|7A01BCC6833EF83D|OFFICE
1314|D44B7E6E95B98FED|PUBLIC
1315|02FA1D013E26054D|INDUSTRIAL
1316|E49D53A11D47DC23|OFFICE
1317|624871C156832CE7|RESIDENTIAL
1318|325EDF310283FE58|INDUSTRIAL
1319|73040372AC5FB20F|RETAIL
1320|0C56DA537F710B|INDUSTRIAL
1321|AAC78878F5EE37E0|RETAIL
1322|8E73D4A2964DFD55|PUBLIC
1323|7890701CDBF0E798|PUBLIC
1324|65C070E1559E3F48|RESIDENTIAL
1325|02B4C38FA6A08FA5|PUBLIC
1326|D10249189BE11F13|INDUSTRIAL
1327|3DB098BB4B7A3309|RESIDENTIAL
1328|73F0F63A040FB123|INDUSTRIAL
1329|D7BD87B41913A60C|OFFICE
1330|2F1C7352C32B320A|RESIDENTIAL
1331|EE17188BE8C31663|RETAIL
1332|12F59C72C0952772|INDUSTRIAL
1333|37B59169EA92BADA|INDUSTRIAL
1334|9891F8FCD866E877|RESIDENTIAL
1335|EDBB1A6690E469F8|RETAIL
1336|F4292A2B41BC5C75|RESIDENTIAL
1337|6F40E2E3FC6E2EE4|RESIDENTIAL
1338|A3CAEA8368F709D9|OTHER
1339|E48B7A4958CC165D|INDUSTRIAL
1340|60C32DF4FEE69C88|PUBLIC
1341|639DFB96009CB73C|RESIDENTIAL
1342|90C2F884B07A1746|OFFICE
1343|3D84D22376F626EB|OFFICE
1344|6F9FBB25EECDFE79|INDUSTRIAL
1345|7C239C1C21523207|INDUSTRIAL
1346|CB1A3F22FEA64006|INDUSTRIAL
1347|5178D8A7292CC173|OFFICE
1348|730FF6EA9F6AF445|OTHER
1349|3DC051C344D16B96|INDUSTRIAL
1350|8AA40BC0BC687751|RETAIL
1351|0AF44FCA6E7ED997|INDUSTRIAL
1352|6E1B3A53673FE338|INDUSTRIAL
1353|CF995AFFE1F39D7B|INDUSTRIAL
1354|353E9538CA389F4C|OFFICE
1355|CF60AC60638B1D89|AGRICULTURE
1356|D3DC0218D22CD321|INDUSTRIAL
1357|1E6193D72A5422B9|INDUSTRIAL
1358|5A15BBD5AE505DA4|PUBLIC
1359|F84AD3915B3FC5C9|INDUSTRIAL
1360|028AB31BDC8AAEED|PUBLIC
1361|04B2E767213D8D6A|INDUSTRIAL
1362|6994CBA1F8BA5E2B|INDUSTRIAL
1363|EA5BD42373B3F8CA|INDUSTRIAL
1364|EEC563CB1E7761CE|RETAIL
1365|37065DAB0EAB6483|INDUSTRIAL
1366|05F45F6D5DB16C8D|OTHER
1367|C89DB48A2AC3415A|RETAIL
1368|D8E135278326B720|OFFICE
1369|C1077F354A37D133|RETAIL
1370|1FCBBEF94B2F53CC|RETAIL
1371|CE2810F9555541BB|INDUSTRIAL
1372|244A4B8140A07CDC|INDUSTRIAL
1373|863C54EE7E759276|INDUSTRIAL
1374|2A4A60449039D0E2|OTHER
1375|895F426AE6527E83|RESIDENTIAL
1376|6F4261A9B4A29810|RETAIL
1377|071E4B65D76DF5CC|OTHER
1378|EBE59B71B0EFBDFA|OFFICE
1379|9B8905C119D1C503|RETAIL
1380|E16C39C0774443F7|RETAIL
1381|1A6D77B7CC4BD6C1|OTHER
1382|73D75D5ADF075709|INDUSTRIAL
1383|B4EE9E6B6ED81F49|OTHER
1384|3B7C3FA095C820FB|INDUSTRIAL
1385|18DD9B6E848843DA|RESIDENTIAL
1386|96A791151205AE87|PUBLIC
1387|FFE51D77515EA120|OFFICE
1388|45CB685CD39812BF|PUBLIC
1389|5AD5445F636404F0|PUBLIC
1390|885352C14037D8B4|RESIDENTIAL
1391|6BAB2A176301CAB0|INDUSTRIAL
1392|F02EDC472AD2B118|AGRICULTURE
1393|69873F2AABDB7D9E|OFFICE
1394|A05FE06412C42FB2|PUBLIC
1395|06B4F553559A7484|INDUSTRIAL
1396|C9CC64F6811A7EEC|INDUSTRIAL
1397|25097D41702CF48B|RESIDENTIAL
1398|377D02173883EEF6|OTHER
1399|80B45E8F49C165EF|INDUSTRIAL
1400|C7844AD152382247|PUBLIC
1401|22FAC1B0AF79702F|OFFICE
1402|280A40C3FA734B8F|INDUSTRIAL
1403|50C3EB30BAFF032D|INDUSTRIAL
1404|24D07005E8C3601F|INDUSTRIAL
1405|72481657559AD23D|OFFICE
1406|DA9BE0617C08394A|INDUSTRIAL
1407|8AA82E5B565E1FF5|PUBLIC
1408|EE888070A6F4E2D4|INDUSTRIAL
1409|B43663899936C871|INDUSTRIAL
1410|FE0D7D66C94A96A7|INDUSTRIAL
1411|81ABF9EAF33D9AAB|RESIDENTIAL
1412|40B30D97119F10F7|PUBLIC
1413|5BA8B7A02A1C4AD8|INDUSTRIAL
1414|940E187EC73734B1|OFFICE
1415|CF1439EFA9BCE2B5|OFFICE
1416|43164250BD76D3A2|OFFICE
1417|24FC3E78C339615D|OFFICE
1418|E7B40CEBCF6E0B2B|PUBLIC
1419|E2166CCBD02E3B17|PUBLIC
1420|10369913B7BE27EB|PUBLIC
1421|51A3B12BA37F5BE5|INDUSTRIAL
1422|898609C62FAB6756|INDUSTRIAL
1423|4D1BFAAE67854A66|RETAIL
1424|4DDA8D821CB1AEC7|PUBLIC
1425|47F3FB7F87D5E7B6|INDUSTRIAL
1426|E51459C7ABE17B14|RESIDENTIAL
1427|FBBB3BFC31B6AFDF|RESIDENTIAL
1428|A3C2EEDFACEC5A98|INDUSTRIAL
1429|0979600FB80D6D94|INDUSTRIAL
1430|7A593528BED52E66|RETAIL
1431|0F93FF3057F4315B|PUBLIC
1432|FBC3FFFD1B7846FC|INDUSTRIAL
1433|5428CCE8F9DBC3E6|INDUSTRIAL
1434|66A18338E58FD9AE|OTHER
1435|702E0FAA8BBB3F13|INDUSTRIAL
1436|4D47B6520D21FC4F|INDUSTRIAL
1437|799000768D91A705|PUBLIC
1438|4796F174248114E3|OFFICE
1439|D27227667E5B715C|RETAIL
1440|DA569B2C4C418F64|INDUSTRIAL
1441|469EF61536373721|INDUSTRIAL
1442|912714433F43863D|PUBLIC
1443|90AA9254691C536D|INDUSTRIAL
1444|A862A90E9E29B1EC|INDUSTRIAL
1445|A16230FB23E2D5E2|PUBLIC
1446|3C21D032E0DD007F|RETAIL
1447|7A19B7DAFBCE9E4C|AGRICULTURE
1448|381E32CB6F45A4E1|RETAIL
1449|126A6470DAD07811|RETAIL
1450|F9165A74828F9C27|INDUSTRIAL
1451|EAED9D68B69CE38A|OTHER
1452|83CD0E3C1F7F909C|INDUSTRIAL
1453|206D46DD922F4CA9|RETAIL
1454|7620FADE0CDADEC7|PUBLIC
1455|550352DFAD7208A3|INDUSTRIAL
1456|C5E756102736F483|INDUSTRIAL
1457|70EBE48A604D5EF2|OFFICE
1458|B3CD89A32B165843|OFFICE
1459|BD0F1B2D47392A28|RETAIL
1460|6D8A1CACDF483EC8|RETAIL
1461|F56D61A3851F3F13|PUBLIC
1462|CAD894D536A8CD3F|PUBLIC
1463|8F101E14097CD818|RETAIL
1464|BB084BC46C443315|INDUSTRIAL
1465|CE551611B4E721CE|PUBLIC
1466|4317CC20D1539873|AGRICULTURE
1467|9BDA40EA603A688F|INDUSTRIAL
1468|DF785B3F7365AB76|INDUSTRIAL
1469|DD76DF72532FA5BB|PUBLIC
1470|510EEA8B72E47909|OFFICE
1471|AF4740C9D7DCBA9E|INDUSTRIAL
1472|ABAF6DC16023A941|INDUSTRIAL
1473|1A39A15799A7A5BD|INDUSTRIAL
1474|7C84A851D345E2C7|OFFICE
1475|623EA43A3BD4C9EB|INDUSTRIAL
1476|181F88AF8E53D54C|INDUSTRIAL
1477|9D2400CA85F98DC9|RETAIL
1478|4CB5343A5C930FE6|RESIDENTIAL
1479|2706EE11DB579B88|PUBLIC
1480|DE317C61C38E7AE9|INDUSTRIAL
1481|C0328D1B56C68E2F|INDUSTRIAL
1482|1FFC60BC8488FD6B|RETAIL
1483|942403D41940912A|OTHER
1484|F7D2CDBD730DA9DE|OTHER
1485|94C06578CA6A2484|PUBLIC
1486|8B4D7904691CC6AB|INDUSTRIAL
1487|321992E041BF39D3|OFFICE
1488|78D24248DEFE94E5|PUBLIC
1489|CF921933BDDC71F2|INDUSTRIAL
1490|789002D4E5686372|INDUSTRIAL
1491|0C7F108B4FCFC32C|INDUSTRIAL
1492|14FEC929B5542051|RESIDENTIAL
1493|8607DA872B936712|OTHER
1494|C4BA6F7A3DF5064E|PUBLIC
1495|CBC6BC8532129DC7|INDUSTRIAL
1496|FD32B9307F8380A2|INDUSTRIAL
1497|AB12D25EC9FBE601|INDUSTRIAL
1498|A885F887E4E53DCD|INDUSTRIAL
1499|B61C40B55E4BCB42|INDUSTRIAL
1500|1D97CA7031C4FEE5|INDUSTRIAL
1501|46D55B6232020CD3|INDUSTRIAL
1502|BE05E43C42FD33E4|RETAIL
1503|1F25E63E377BB49E|INDUSTRIAL
1504|E1EE52303D1F9FAA|INDUSTRIAL
1505|A6F75DD17A583D52|INDUSTRIAL
1506|144DF7228052A1C4|OTHER
1507|B28E6F100BF589A0|RESIDENTIAL
1508|B7065ECE55AB6B94|INDUSTRIAL
1509|23A5F136353FC968|PUBLIC
1510|6B0669C542163E23|INDUSTRIAL
1511|DF67FCFEC6B384F6|RESIDENTIAL
1512|5870D43BC116ACA3|OTHER
1513|247A4D4FC4C0C146|RETAIL
1514|AE7F7A3625EB14F8|PUBLIC
1515|779FDA1D4A796CED|AGRICULTURE
1516|4D5A6A253D77EFC0|OTHER
1517|452800D0D7C8A64F|PUBLIC
1518|2D486A0B14BDB953|INDUSTRIAL
1519|124578DE43534485|PUBLIC
1520|39246809F83029D2|OFFICE
1521|04FB42C4704A9DD1|PUBLIC
1522|CF63602E938D3312|PUBLIC
1523|B17083803A2B1AFD|RESIDENTIAL
1524|1D7079CAF7A6B0C2|OFFICE
1525|2A8D850DBF1430EA|INDUSTRIAL
1526|F9739D284467544D|RETAIL
1527|D3AD5E57FEDD5EE2|INDUSTRIAL
1528|484524B6F0BF1FFE|INDUSTRIAL
1529|61E591007F9802EF|INDUSTRIAL
1530|ED2E7940F5F70D90|RESIDENTIAL
1531|BA06D3AA2314FA41|RETAIL
1532|AF5281F3CFF6E445|OFFICE
1533|570B0349F820B562|INDUSTRIAL
1534|510D79BE6267EF99|RESIDENTIAL
1535|365928F67AD5F831|OTHER
1536|8FC50C0E4CF759EF|OFFICE
1537|50C8DC9910F7FA27|PUBLIC
1538|51D69195A94D3BE6|RETAIL
1539|7A5BC68B852AC001|OTHER
1540|92D75C3A2CFCAB69|RESIDENTIAL
1541|D268066DE80460C0|OTHER
1542|BD7E8EFC182AAF73|OFFICE
1543|2C904B10EFCC4E20|PUBLIC
1544|F19B750304AC6730|INDUSTRIAL
1545|595C7270B4C496D4|RESIDENTIAL
1546|3082898D77FA8E74|OFFICE
1547|0E1D13AD37C58702|PUBLIC
1548|0C9902A117C201AA|OTHER
1549|AB1B816BC2331F24|INDUSTRIAL
1550|8F005363A0DDAD1F|INDUSTRIAL
1551|EB544003B13038E2|RESIDENTIAL
1552|6E0F87D580F87FD0|INDUSTRIAL
1553|80E0045F2FDD9D26|OFFICE
1554|C910AE2F44BBD9A1|OFFICE
1555|55132D2CB588C244|OFFICE
1556|6FE339A13C5B59CB|PUBLIC
1557|F3609E3E363B4928|INDUSTRIAL
1558|897D19D1D86BD646|INDUSTRIAL
1559|CDCC9A5B77187ED0|INDUSTRIAL
1560|275EBF195D88EA93|RESIDENTIAL
1561|C0AFCAD5B1FACD26|OTHER
1562|9D80AF739E873A3D|RESIDENTIAL
1563|EEFB9C68EEC8AD44|INDUSTRIAL
1564|B8AA514A9A25DA44|INDUSTRIAL
1565|C40B4B2FAE4A00DB|PUBLIC
1566|262D5917AD2B5105|RESIDENTIAL
1567|64E6F53B10B4CC92|INDUSTRIAL
1568|C85430C539DAC06B|INDUSTRIAL
1569|C7ADB32EEF733B6B|RETAIL
1570|5DF05C4C64939BE6|INDUSTRIAL
1571|30D587CC97556A81|INDUSTRIAL
1572|D9F94687CD18DF6D|AGRICULTURE
1573|3B9CB7E6A1CA3599|OFFICE
1574|CC736A75DA8F60B8|PUBLIC
1575|217ABF5763D4A87C|INDUSTRIAL
1576|D996225FBE43EDF0|INDUSTRIAL
1577|02A8C5C95763AB64|RETAIL
1578|D4A5FD7D50684B12|INDUSTRIAL
1579|854D8D17410A7621|RETAIL
1580|DC52CC7CE47ACFC5|OTHER
1581|3DC3CA74BDAC16D6|INDUSTRIAL
1582|F2C657A182031D05|INDUSTRIAL
1583|F1D8EA75B7DCD1A2|RETAIL
1584|6391169967B49EC7|INDUSTRIAL
1585|6065FCC014525AFC|INDUSTRIAL
1586|9121CFBA02F1679C|RETAIL
1587|1F58FD074F088875|RETAIL
1588|5F860A1039046746|INDUSTRIAL
1589|9E370FEA3E6CBC3A|AGRICULTURE
1590|2383EC1B5B3DD4F6|INDUSTRIAL
1591|48CDE4183DD81A84|INDUSTRIAL
1592|B8EC6DBE891CCA77|OFFICE
1593|BC4FA15C8DC6F449|AGRICULTURE
1594|4498CF6CC9CD149A|INDUSTRIAL
1595|B065587E785BF993|OTHER
1596|44A90DFD32FF5D53|RESIDENTIAL
1597|925B59558E39AA45|INDUSTRIAL
1598|6BCD4359DFF99179|INDUSTRIAL
1599|6A83EB554F30AA6E|OTHER
1600|956A4D81C0125D9E|OFFICE
1601|B7860B4CC54C5FD4|INDUSTRIAL
1602|AF372D61D4BFDE99|RESIDENTIAL
1603|AC18F64F335F551E|INDUSTRIAL
1604|96B21A64589B5F59|RETAIL
1605|76C5874ECF8537D8|RETAIL
1606|CC75D41195472897|OFFICE
1607|4B98DF0FD78A9579|OTHER
1608|E61F610FE002D0AF|INDUSTRIAL
1609|B12195361180ADE8|INDUSTRIAL
1610|D59E6D458179F40B|INDUSTRIAL
1611|FBAB78978F7ED53E|INDUSTRIAL
1612|AB8EF86B717A1F25|OFFICE
1613|458A3B3ADCBE8479|INDUSTRIAL
1614|1E1059FD24B85555|RETAIL
1615|AF04D18227B4755D|RETAIL
1616|5FCC33DB62937FDC|OTHER
1617|A694D5E921CC98CB|OFFICE
1618|C61A3EA14C4300A7|OFFICE
1619|6281943D04865843|INDUSTRIAL
1620|918341ED2F21C706|OFFICE
1621|E0FDF0656C1DEED2|INDUSTRIAL
1622|EA3464A1A2BD182B|RETAIL
1623|82F729FB37C04B77|INDUSTRIAL
1624|C56ABFBF0ED4FED6|OFFICE
1625|DD6B45F62CB5AA25|AGRICULTURE
1626|A23BFD1975142A1C|INDUSTRIAL
1627|BC4E931570CCAF6E|RETAIL
1628|3EABBAFECEE157AE|INDUSTRIAL
1629|122D7F6F7D238FFD|PUBLIC
1630|C850046E1C0AD7A4|OFFICE
1631|4E367ABF40009193|INDUSTRIAL
1632|6F0D13CEE9DCE52F|INDUSTRIAL
1633|2D2A572634EFF670|INDUSTRIAL
1634|912F3285A1F18EFF|INDUSTRIAL
1635|3020D2D46E11FCD7|RETAIL
1636|286DB8C9D3F29804|INDUSTRIAL
1637|5138209D8CB925AA|INDUSTRIAL
1638|37BC1F46B53CF774|INDUSTRIAL
1639|D6ABDF5CC660638F|OTHER
1640|5138E108AD13B745|RESIDENTIAL
1641|0FE0F8AA9EA14619|OFFICE
1642|23DAAF1DE8C56FDE|INDUSTRIAL
1643|484DA95C49CF1B42|RESIDENTIAL
1644|48A189F995F6202F|INDUSTRIAL
1645|6B115CD0D7D3E137|OTHER
1646|77AC163EC18FD126|RESIDENTIAL
1647|DCD267B2159F1CF8|RETAIL
1648|C5507AAD4BB9BCBB|INDUSTRIAL
1649|85499DE3C23CABCC|OTHER
1650|B1BF521F50C681E1|INDUSTRIAL
1651|9FE716229A5FCA0C|RETAIL
1652|2B7D5B76BE85B271|PUBLIC
1653|11C13CF07CD9DB22|INDUSTRIAL
1654|F91F3BEE50EE1BD7|INDUSTRIAL
1655|F414CA1E81810584|PUBLIC
1656|4102BA1905460B12|RETAIL
1657|9356DC86A896AF26|PUBLIC
1658|ECC9F752278591D5|INDUSTRIAL
1659|936A87834AFDD034|RESIDENTIAL
1660|C7748A782AB60428|INDUSTRIAL
1661|B832FC94AA69D1AF|OFFICE
1662|115510B2DE0EF34E|AGRICULTURE
1663|93EB511846DC7107|RESIDENTIAL
1664|F32B5239673D9404|INDUSTRIAL
1665|934CE32EB52E4C70|OTHER
1666|1CF1563D1DA82953|OFFICE
1667|5406FB3A0B5B2077|RETAIL
1668|831DD286A5F0D9E0|INDUSTRIAL
1669|D2D8A92E9C4CCA79|AGRICULTURE
1670|EC5FAD96BB519485|INDUSTRIAL
1671|2AB586E859BE087F|INDUSTRIAL
1672|2EA8C83D58BB41A9|OTHER
1673|62067D040E6F208C|INDUSTRIAL
1674|D1E86C4E1A2E8473|PUBLIC
1675|7AD77F49B8327EAE|INDUSTRIAL
1676|EBBAB4AF24369CB5|OFFICE
1677|60CAE61618E4FCF2|INDUSTRIAL
1678|18B78AA1EBA83E39|INDUSTRIAL
1679|69DE6EFF34EC356E|RESIDENTIAL
1680|352679E9A88984FF|INDUSTRIAL
1681|1431461758590D1E|INDUSTRIAL
1682|F305331A18858F1A|INDUSTRIAL
1683|C87A70A121B1357F|RESIDENTIAL
1684|744B6CBBE9FF52EA|INDUSTRIAL
1685|7E890EB7A5378660|INDUSTRIAL
1686|9341157B1BA25D8C|INDUSTRIAL
1687|F311573A44090205|INDUSTRIAL
1688|27A853113FE03E35|INDUSTRIAL
1689|FE2D6F880D4408AB|PUBLIC
1690|08583C2B4A34B101|OTHER
1691|38AD5A8F3CEC8F5B|INDUSTRIAL
1692|4AEA175CEF173877|OTHER
1693|6C93CC8141E9F6B4|RETAIL
1694|440C8225B43C1754|INDUSTRIAL
1695|2D24FC4590007C72|PUBLIC
1696|A69376F92CC74677|OFFICE
1697|5F643A8AD59E3561|OFFICE
1698|34F6ECFB537CA7D5|INDUSTRIAL
1699|3472179F00A07EAE|INDUSTRIAL
1700|2EB5C50948151413|RETAIL
1701|A070FB3EA31F1D0C|INDUSTRIAL
1702|421C67A3F672B0AC|PUBLIC
1703|F0C642A3F1CDC8A9|RESIDENTIAL
1704|5CF10247FDD49C55|PUBLIC
1705|8E190CA80316116A|INDUSTRIAL
1706|589F8CE4320A5702|INDUSTRIAL
1707|76AE9385CE985356|OFFICE
1708|CA2E348D394E6ED9|RESIDENTIAL
1709|C66F0BEC5BAB79FC|INDUSTRIAL
1710|82EE0757D7979F18|INDUSTRIAL
1711|9D418AA7C0A9806D|OTHER
1712|49206D30F43504DF|OTHER
1713|D0A7752534F30FEB|PUBLIC
1714|7A8D4DF3B2AC2571|OFFICE
1715|FCDCCA9C2B412B67|AGRICULTURE
1716|3F8F230D110CCB57|INDUSTRIAL
1717|6CDDEED0F1A73BBD|RETAIL
1718|1D8EBC2541956E38|INDUSTRIAL
1719|21CF45518F44DA21|OTHER
1720|8CF701E29F5E7218|INDUSTRIAL
1721|8012D73E43E246C1|RETAIL
1722|463EF8B6E1DBE93C|INDUSTRIAL
1723|0150792DB9026954|OTHER
1724|FAC6EE26E3A26E05|OTHER
1725|BD207CA5503819ED|AGRICULTURE
1726|67B57B3FF531049B|OFFICE
1727|72F98AE3BC438EF3|INDUSTRIAL
1728|3F3BEEF2258FA67E|RETAIL
1729|441E4F00FA922EBB|INDUSTRIAL
1730|C26ADBAA21247A75|OFFICE
1731|E066355FC2837367|INDUSTRIAL
1732|CAC0F24B3786CB04|PUBLIC
1733|E77C4ACF319797BD|INDUSTRIAL
1734|A198CC8FCE87D262|RESIDENTIAL
1735|54E1D897566712FD|OFFICE
1736|704A1782C6828F48|INDUSTRIAL
1737|5F5DF2260431B597|INDUSTRIAL
1738|6594F30D558AAC86|RESIDENTIAL
1739|642D6686380BA6B5|PUBLIC
1740|254C788CF9BD93FC|OFFICE
1741|663AFB7293E48962|INDUSTRIAL
1742|6B4EDBDCFE620030|INDUSTRIAL
1743|010DA15D9E9AC646|INDUSTRIAL
1744|D7333E8EA64A3321|INDUSTRIAL
1745|DF317AA8ACB9CF6D|RESIDENTIAL
1746|383A8387B215EDB4|OFFICE
1747|B15A323FA1ED1F5A|AGRICULTURE
1748|C1506147C50F094C|INDUSTRIAL
1749|60B9D0B4781F3C4D|INDUSTRIAL
1750|8853D525BEF0E129|INDUSTRIAL
1751|141B20FDD7114846|INDUSTRIAL
1752|ACC515214E7FD975|PUBLIC
1753|5DB64104763564FA|OTHER
1754|621216EA5D773C48|INDUSTRIAL
1755|8DB93646505D559E|INDUSTRIAL
1756|D7CF705549346ACA|INDUSTRIAL
1757|CB62C5EFF7CE9B94|RESIDENTIAL
1758|3331BED7BFAD81D2|INDUSTRIAL
1759|96AF550F6D02F0F7|INDUSTRIAL
1760|0431D954021CF610|PUBLIC
1761|37C6851A06197E04|OTHER
1762|9D77485E4CEB078C|INDUSTRIAL
1763|A86777B3B729CA8B|RETAIL
1764|0B8899D3A595622E|OFFICE
1765|9FA59E2E088FDA39|RETAIL
1766|99C6F1A128DB60AF|INDUSTRIAL
1767|FABAF764E39FA6A3|INDUSTRIAL
1768|D0B537EDB178C143|AGRICULTURE
1769|2C67D4382B6A2CEC|AGRICULTURE
1770|59968544B186E1A3|RETAIL
1771|4415CB51076B4BF1|INDUSTRIAL
1772|F57C9CC16083D194|INDUSTRIAL
1773|CF05601B401AB498|OTHER
1774|08028D60792F0E46|RESIDENTIAL
1775|B836A44EEF20F7BB|INDUSTRIAL
1776|4062651B3313B494|INDUSTRIAL
1777|E845F380EEEF32A7|INDUSTRIAL
1778|4ED983BD3F59BD8A|OFFICE
1779|401311A0DC21A5AB|OFFICE
1780|0231F7D77B37FDCB|RESIDENTIAL
1781|2359439B18FA48AB|INDUSTRIAL
1782|AB26CDF47F8512E7|AGRICULTURE
1783|6D998C908D26D094|OFFICE
1784|51E7BE5BD67BB3CF|PUBLIC
1785|91FF17D2F9634C1C|INDUSTRIAL
1786|915C1BD9C8217484|RETAIL
1787|CFE0A31B8F63940E|PUBLIC
1788|2C9A7090F395BEB5|INDUSTRIAL
1789|D30B7EF4EFA89273|INDUSTRIAL
1790|5F64184F7B7A3975|OTHER
1791|D66B6B3E57F4A2C3|OFFICE
1792|EAE104BA10F39A37|OFFICE
1793|5E8080C599975004|RETAIL
1794|66F24189D9F06604|INDUSTRIAL
1795|2942501072C760B7|OFFICE
1796|C2123FF48263A357|OTHER
1797|2A5ED61138AB4C4D|INDUSTRIAL
1798|A05B9BBCE0E76323|RESIDENTIAL
1799|A205D9E2A2AF02ED|INDUSTRIAL
1800|1D91E5BB3AA3EDF9|PUBLIC
1801|F284DAE4FDE5060A|INDUSTRIAL
1802|048B90CD779CD646|INDUSTRIAL
1803|AAFE7A3017675974|OTHER
1804|9341E090C4B8EB04|OTHER
1805|05CC0A8F571C9079|RETAIL
1806|1F9564A41FE22F88|RETAIL
1807|BB58834474BBAEA6|RETAIL
1808|E832B78A375974C6|INDUSTRIAL
1809|69A935D7B32DAC3F|RETAIL
1810|0E6D3E13F8A90DA6|INDUSTRIAL
1811|C9DEA792DBC075CE|INDUSTRIAL
1812|E4CFF96F76B5C7C8|RETAIL
1813|0CAAF7BF6CE8E03A|OFFICE
1814|F87EDC7951F1B2A9|RESIDENTIAL
1815|727C3A5FB973D635|OFFICE
1816|53066A9AE55F3EF9|INDUSTRIAL
1817|73B7F80BE19E8456|RETAIL
1818|68153A900F006C2B|OFFICE
1819|B8B8C1CF4C1B0B16|INDUSTRIAL
1820|DB2B2AAB13D486F2|RESIDENTIAL
1821|3E5A22DAEE1F52C6|PUBLIC
1822|4C9ACC080DF062A8|RETAIL
1823|554DE631941926E1|INDUSTRIAL
1824|3769DA08EB886D62|INDUSTRIAL
1825|DB463020FE0AFFCD|PUBLIC
1826|8905508A0C9B89BB|RETAIL
1827|E83897E2D051EA79|INDUSTRIAL
1828|E5D0EC5FE7EBAD35|OFFICE
1829|99ECAD11E3C60055|RESIDENTIAL
1830|F858A090FC9FC1B3|INDUSTRIAL
1831|4C42291936640B9D|OFFICE
1832|A0394F5E3775801F|PUBLIC
1833|0D05F3C73501761F|INDUSTRIAL
1834|3B33FBA948832D39|INDUSTRIAL
1835|EAA7FDE38C14F588|RETAIL
1836|4480D236076BE3DF|RETAIL
1837|ED5EC06B0ACA7C71|INDUSTRIAL
1838|18FBC249FBEEF76C|INDUSTRIAL
1839|E9283AAC2B7E29ED|INDUSTRIAL
1840|318663DA817A31D0|INDUSTRIAL
1841|BEE9123E6C5BBFD6|OFFICE
1842|DB541E9A3EC29F67|RESIDENTIAL
1843|5AD07CECC6436705|OTHER
1844|9C54CC360E122389|INDUSTRIAL
1845|AC21A6A51B7CF0CE|OFFICE
1846|603389BACC8E6D36|PUBLIC
